UID,Barcode,SPC,Department Code,Department,Sub-department Code,Sub Department,Brand Code,Brand,Style Code,Colour Code,Colour Name,Size Scale,Size,Description,BTC Price,VAT Code,Pack Quantity,Carton Quantity,Last Changed Date,Stock Status,colour_code_url,image_url_medium_res,image_url_low_res,image_url_high_res,brand image,colour image 01,colour image 02,colour image 03,colour image 04,colour image 05,colour image 06,colour image 07,colour image 08,colour image 09,colour image 10,bullet points,Commodity Code,Origin
172077,0000001719857,61432,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0029,40,Red,0008  ,Medium,Ladies' Iconic 150 T,2.09,1,12,72,31/03/2026 23:45:05,C,https://myebrochure.co.uk/images/colours/fotl/fotl-40.jpg,https://myebrochure.co.uk/images/products/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.small/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61432_131644.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131642.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131643.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Shaped side seams for a feminine fit</li> <li>Narrow crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in men&#39;s sizes code 61430, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
176019,0000001759273,61432,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0029,RX,Retro Heather Green,0008  ,Medium,Ladies' Iconic 150 T,2.09,1,12,72,31/03/2026 23:45:05,C,https://myebrochure.co.uk/images/colours/fotl/fotl-rx.jpg,https://myebrochure.co.uk/images/products/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.small/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61432_131689.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131687.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131688.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Shaped side seams for a feminine fit</li> <li>Narrow crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in men&#39;s sizes code 61430, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
176013,0000001759211,61432,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0029,R6,Retro Heather Royal,0008  ,Medium,Ladies' Iconic 150 T,2.09,1,12,72,31/03/2026 23:45:05,C,https://myebrochure.co.uk/images/colours/fotl/fotl-r6.jpg,https://myebrochure.co.uk/images/products/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.small/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61432_131686.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131684.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131685.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Shaped side seams for a feminine fit</li> <li>Narrow crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in men&#39;s sizes code 61430, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
172089,0000001719970,61432,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0029,51,Royal,0008  ,Medium,Ladies' Iconic 150 T,2.09,1,12,72,31/03/2026 23:45:05,C,https://myebrochure.co.uk/images/colours/fotl/fotl-51.jpg,https://myebrochure.co.uk/images/products/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.small/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61432_131650.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131648.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131649.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Shaped side seams for a feminine fit</li> <li>Narrow crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in men&#39;s sizes code 61430, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
200862,0000002008479,61432,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0029,SLR,Soft Lavender,0008  ,Medium,Ladies' Iconic 150 T,2.09,1,12,72,31/03/2026 23:45:05,C,https://myebrochure.co.uk/images/colours/fotl/fotl-slr.jpg,https://myebrochure.co.uk/images/products/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.small/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_157247.jpg,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_157246.jpg,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_157248.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Shaped side seams for a feminine fit</li> <li>Narrow crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in men&#39;s sizes code 61430, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
172065,0000001719734,61432,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0029,34,Sunflower,0008  ,Medium,Ladies' Iconic 150 T,2.09,1,12,72,31/03/2026 23:45:05,C,https://myebrochure.co.uk/images/colours/fotl/fotl-34.jpg,https://myebrochure.co.uk/images/products/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.small/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61432_131638.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131636.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131637.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Shaped side seams for a feminine fit</li> <li>Narrow crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in men&#39;s sizes code 61430, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
176025,0000001759334,61432,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0029,VH,Vintage Heather Red,0008  ,Medium,Ladies' Iconic 150 T,2.09,1,12,72,31/03/2026 23:45:05,C,https://myebrochure.co.uk/images/colours/fotl/fotl-vh.jpg,https://myebrochure.co.uk/images/products/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.small/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61432_131698.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131696.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131697.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Shaped side seams for a feminine fit</li> <li>Narrow crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in men&#39;s sizes code 61430, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
172059,0000001719673,61432,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0029,30,White,0008  ,Medium,Ladies' Iconic 150 T,1.65,1,12,72,31/03/2026 23:45:05,C,https://myebrochure.co.uk/images/colours/fotl/fotl-30.jpg,https://myebrochure.co.uk/images/products/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.small/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_166621.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131635.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131633.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131634.jpg,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Shaped side seams for a feminine fit</li> <li>Narrow crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in men&#39;s sizes code 61430, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
172149,0000001720570,61432,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0029,XW,Zinc,0008  ,Medium,Ladies' Iconic 150 T,2.09,1,12,72,31/03/2026 23:45:05,C,https://myebrochure.co.uk/images/colours/fotl/fotl-xw.jpg,https://myebrochure.co.uk/images/products/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.small/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61432_131701.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131699.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131700.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Shaped side seams for a feminine fit</li> <li>Narrow crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in men&#39;s sizes code 61430, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
197032,0000001970142,61432,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0029,9K,Athletic Heather,0008  ,Small,Ladies' Iconic 150 T,2.09,1,12,72,31/03/2026 23:45:05,C,https://myebrochure.co.uk/images/colours/fotl/fotl-9k.jpg,https://myebrochure.co.uk/images/products/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.small/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_153584.jpg,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_153583.jpg,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_153585.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Shaped side seams for a feminine fit</li> <li>Narrow crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in men&#39;s sizes code 61430, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
200595,0000002005805,61432,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0029,ZU,Azure Blue,0008  ,Small,Ladies' Iconic 150 T,2.09,1,12,72,31/03/2026 23:45:05,C,https://myebrochure.co.uk/images/colours/fotl/fotl-zu.jpg,https://myebrochure.co.uk/images/products/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.small/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_157250.jpg,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_157249.jpg,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_157251.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Shaped side seams for a feminine fit</li> <li>Narrow crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in men&#39;s sizes code 61430, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
172070,0000001719789,61432,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0029,36,Black,0008  ,Small,Ladies' Iconic 150 T,2.09,1,12,72,31/03/2026 23:45:05,C,https://myebrochure.co.uk/images/colours/fotl/fotl-36.jpg,https://myebrochure.co.uk/images/products/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.small/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_166624.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131641.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131639.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131640.jpg,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Shaped side seams for a feminine fit</li> <li>Narrow crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in men&#39;s sizes code 61430, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
183673,0000001835946,61432,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0029,41,Burgundy,0008  ,Small,Ladies' Iconic 150 T,2.09,1,12,72,31/03/2026 23:45:05,C,https://myebrochure.co.uk/images/colours/fotl/fotl-41.jpg,https://myebrochure.co.uk/images/products/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.small/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_166625.jpg,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_154269.jpg,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_154270.jpg,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_154271.jpg,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Shaped side seams for a feminine fit</li> <li>Narrow crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in men&#39;s sizes code 61430, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
172100,0000001720082,61432,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0029,59,Classic Olive,0008  ,Small,Ladies' Iconic 150 T,2.09,1,12,72,31/03/2026 23:45:05,C,https://myebrochure.co.uk/images/colours/fotl/fotl-59.jpg,https://myebrochure.co.uk/images/products/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.small/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61432_131656.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131654.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131655.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Shaped side seams for a feminine fit</li> <li>Narrow crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in men&#39;s sizes code 61430, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
172130,0000001720389,61432,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0029,AZ,Deep Navy,0008  ,Small,Ladies' Iconic 150 T,2.09,1,12,72,31/03/2026 23:45:05,C,https://myebrochure.co.uk/images/colours/fotl/fotl-az.jpg,https://myebrochure.co.uk/images/products/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.small/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61432_131665.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131663.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131664.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Shaped side seams for a feminine fit</li> <li>Narrow crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in men&#39;s sizes code 61430, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
172142,0000001720501,61432,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0029,TM,Forest Green,0008  ,Small,Ladies' Iconic 150 T,2.09,1,12,72,31/03/2026 23:45:05,C,https://myebrochure.co.uk/images/colours/fotl/fotl-tm.jpg,https://myebrochure.co.uk/images/products/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.small/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61432_131692.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131690.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131691.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Shaped side seams for a feminine fit</li> <li>Narrow crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in men&#39;s sizes code 61430, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
172094,0000001720020,61432,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0029,57,Fuchsia,0008  ,Small,Ladies' Iconic 150 T,2.09,1,12,72,31/03/2026 23:45:05,C,https://myebrochure.co.uk/images/colours/fotl/fotl-57.jpg,https://myebrochure.co.uk/images/products/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.small/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61432_131653.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131651.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131652.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Shaped side seams for a feminine fit</li> <li>Narrow crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in men&#39;s sizes code 61430, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
172166,0000001720747,61432,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0029,H1,Heather Burgundy,0008  ,Small,Ladies' Iconic 150 T,2.09,1,12,72,31/03/2026 23:45:05,C,https://myebrochure.co.uk/images/colours/fotl/fotl-h1.jpg,https://myebrochure.co.uk/images/products/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.small/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61432_131677.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131675.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131676.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Shaped side seams for a feminine fit</li> <li>Narrow crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in men&#39;s sizes code 61430, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
172124,0000001720327,61432,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0029,94,Heather Grey,0008  ,Small,Ladies' Iconic 150 T,2.09,1,12,72,31/03/2026 23:45:05,C,https://myebrochure.co.uk/images/colours/fotl/fotl-94.jpg,https://myebrochure.co.uk/images/products/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.small/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61432_131662.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131660.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131661.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Shaped side seams for a feminine fit</li> <li>Narrow crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in men&#39;s sizes code 61430, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
172160,0000001720686,61432,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0029,HP,Heather Purple,0008  ,Small,Ladies' Iconic 150 T,2.09,1,12,72,31/03/2026 23:45:05,C,https://myebrochure.co.uk/images/colours/fotl/fotl-hp.jpg,https://myebrochure.co.uk/images/products/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.small/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61432_131683.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131681.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131682.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Shaped side seams for a feminine fit</li> <li>Narrow crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in men&#39;s sizes code 61430, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
172082,0000001719901,61432,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0029,47,Kelly Green,0008  ,Small,Ladies' Iconic 150 T,2.09,1,12,72,31/03/2026 23:45:05,C,https://myebrochure.co.uk/images/colours/fotl/fotl-47.jpg,https://myebrochure.co.uk/images/products/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.small/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_166626.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131647.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131645.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131646.jpg,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Shaped side seams for a feminine fit</li> <li>Narrow crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in men&#39;s sizes code 61430, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
172136,0000001720440,61432,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0029,GL,Light Graphite,0008  ,Small,Ladies' Iconic 150 T,2.09,1,12,72,31/03/2026 23:45:05,C,https://myebrochure.co.uk/images/colours/fotl/fotl-gl.jpg,https://myebrochure.co.uk/images/products/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.small/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61432_131674.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131672.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131673.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Shaped side seams for a feminine fit</li> <li>Narrow crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in men&#39;s sizes code 61430, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
172106,0000001720143,61432,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0029,60,Natural,0008  ,Small,Ladies' Iconic 150 T,1.65,1,12,72,31/03/2026 23:45:05,C,https://myebrochure.co.uk/images/colours/fotl/fotl-60.jpg,https://myebrochure.co.uk/images/products/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.small/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/products.hires/prod_11201_61432_166623.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61432_131659.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131657.jpg,https://myebrochure.co.uk/images/products.hires/prod_61432_131658.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Shaped side seams for a feminine fit</li> <li>Narrow crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in men&#39;s sizes code 61430, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
